,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Techie_No,Techie_Yes,Contract_Month-to-month,Contract_One year,Contract_Two Year,Port_modem_No,Port_modem_Yes,Tablet_No,Tablet_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Phone_No,Phone_Yes,Multiple_No,Multiple_Yes,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
6379,0.8906460621258305,-0.3903014724305436,63252.08,0.5226275482003802,-0.9967786961579193,0.005867974104602262,0.9466579047036832,1.2022707801483454,1.2230956135047477,1.5324799537917617,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0
7691,0.4249000692764709,-0.6801867015084874,14128.58,0.4083550980635168,2.3081904555593193,3.0410269937264474,-0.6258635316811727,1.083626925869887,0.8728331929921934,1.314847748420574,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
6390,-0.5065919164222484,-0.19704465304524774,39184.05,1.0300387608750925,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1.2620527753389257,1.1641448873844142,1.4720860609762625,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0
8278,2.7536300335232693,-1.4048997742033467,59226.92,-0.9925395858129109,1.316699710044148,-1.0058516991026796,0.9466579047036832,0.9362901796983019,0.054742243984985645,1.0262120049206582,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
9814,-0.9723379092716081,-1.3082713645106987,10096.82,0.4620066283489126,1.6471966252158718,0.005867974104602262,-0.6258635316811727,0.8380908949126612,-0.2362084895733632,0.807106345293612,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
131,2.7536300335232693,0.6242968293422596,12995.68,0.45747567831988967,-0.0052879506427475865,0.005867974104602262,0.9466579047036832,-1.202490336156774,-0.2951398635354411,-1.2883234205427192,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
7328,-0.9723379092716081,-0.5352440869695154,24137.89,-1.2133795134077339,-1.9882694416730908,1.0175876473118841,-0.6258635316811727,0.8219955096290856,1.3392714400815449,0.8739125950715803,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0
2158,-0.9723379092716081,-0.10041624335259981,44034.11,-1.4876169279652933,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-1.198693904328997,1.5716952854019142,-1.2076200039021174,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
7125,-0.5065919164222484,0.3344116002643158,74516.19,-2.2618159699858844,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,1.1549006003110782,0.5210500794182279,1.0742860461934325,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
1693,0.8906460621258305,-0.14873044819892378,12802.32,-0.7334481645928085,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-1.026361867192272,-0.7597302473211176,-0.9273113531787812,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
1757,0.4249000692764709,1.300695697190795,39181.25,0.12854135864563815,1.316699710044148,-1.0058516991026796,0.9466579047036832,-1.1014205137390385,-0.8187157188326852,-1.232075486799236,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
2600,1.3563920549751902,1.0591246729591752,40402.71,-1.298920873481956,0.6557058797007002,-1.0058516991026796,-0.6258635316811727,-0.8383407339125488,-0.2944838696174182,-0.7163074402051346,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
4323,-0.04084592357288879,-0.3903014724305436,114051.7,-1.073320657912544,0.3252089645289763,-1.0058516991026796,0.9466579047036832,-0.4839510514268336,-1.05059667905891,-0.5969976462020468,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
4563,-0.9723379092716081,-0.8251293160474592,21092.07,-1.453305621743819,0.3252089645289763,1.0175876473118841,-0.6258635316811727,-1.0410253496069166,1.3976562727655486,-1.0207712429957885,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1126,-0.5065919164222484,-1.4532139790496708,22032.37,0.26240766620499,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,-0.9460494626601363,-0.12036057844829193,-1.0296214958681829,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
8179,-0.9723379092716081,1.4939525165760907,146536.7,0.06252014310599621,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,1.1333766767545064,-0.0035936843279776674,1.1847397658506147,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0
832,-0.5065919164222484,1.2523814923444712,14715.35,-0.0637526190065821,0.986202794872424,0.005867974104602262,0.9466579047036832,-1.02048647977841,0.28752742274395915,-1.1205794137988516,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
5857,-0.04084592357288879,0.8175536487275554,38179.17,-2.270214521259985,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,1.2713838555123709,-1.0514676426193512,1.2701085259614324,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3245,-0.5065919164222484,-1.4532139790496708,77235.23,0.36216693047158643,0.6557058797007002,2.0293073205191656,-0.6258635316811727,-0.6916208155188136,-0.5861169355907644,-0.625789343087222,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1
6851,0.4249000692764709,-1.6464707984349665,47972.37,2.4492134747903225,0.986202794872424,0.005867974104602262,-0.6258635316811727,0.6387031121248711,-0.17822886453512635,0.810375023729514,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0
9380,-0.9723379092716081,-0.4386156772768675,56378.17,1.617715566209016,-0.3357848658144715,6.076186013348293,-0.6258635316811727,0.8274773726823862,0.6402672921178489,0.9700793753425211,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
8863,-0.9723379092716081,-0.7768151112011352,12262.31,-0.3120936190462002,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,1.008198456844111,-1.2844666964943432,1.0636076950453144,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0
9055,-0.04084592357288879,1.1557530826518232,18143.49,-0.44582525004092877,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1.3204498390013113,0.17053149315260288,1.1807073756222282,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
1572,-0.9723379092716081,-0.9217577257401072,52634.87,-1.0618032271832774,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,-1.1885612405364399,0.2290577293323015,-1.2215481671709452,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0
2640,-0.9723379092716081,1.397324106883443,43867.04,-0.18918571215577232,-0.0052879506427475865,1.0175876473118841,-0.6258635316811727,-1.1610698681147094,1.1641448873844142,-1.0334132877677045,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
8167,2.7536300335232693,-0.10041624335259981,9255.14,-1.0922139539088243,0.986202794872424,0.005867974104602262,-0.6258635316811727,0.43881574043791505,0.2291631764713843,0.42687638051672555,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
2191,-0.9723379092716081,-1.5015281838959946,36224.99,0.11503587123452914,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.0368546332262265,-1.517032597368688,-0.9825604582575399,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
1879,0.8906460621258305,1.4939525165760907,67228.71,0.475521642384621,0.3252089645289763,-1.0058516991026796,-0.6258635316811727,-1.0258033463176048,0.9318993101403873,-0.8105868228891667,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
182,2.2878840406739096,-1.4532139790496708,46871.21,-0.3562972438862158,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,-0.6533967223591768,-0.7601558085003559,-0.45769025185746853,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
8260,0.4249000692764709,0.4793542148032877,35901.58,-1.2081628883535533,-0.6662817809861953,1.0175876473118841,0.9466579047036832,1.096607538879783,-0.06189235216776646,0.9974685661791967,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
7165,-0.5065919164222484,0.9141820584202033,48291.03,-1.6008335525468729,1.9776935403875957,-1.0058516991026796,0.9466579047036832,1.216355329567526,-0.6442362874034037,0.9978391484334334,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4548,3.6851220192219887,0.14115478087901998,22142.61,1.4212117119876027,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,-0.7509989038628316,0.287527050139227,-0.692086300195652,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
6564,-0.5065919164222484,0.9624962632665273,64333.09,-0.7682690652537663,0.6557058797007002,2.0293073205191656,-0.6258635316811727,0.7303109245989576,-1.5170652002827154,0.5678742893994857,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
5810,-0.5065919164222484,-1.3082713645106987,48071.63,-0.25404505585472636,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0.9484818885116345,0.22873700980945702,0.848746707387479,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0
5341,-0.5065919164222484,-1.5015281838959946,102059.0,-1.7070733947672756,-1.9882694416730908,2.0293073205191656,-0.6258635316811727,1.2235685461260362,-0.5270497704917633,1.3101801544778884,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
4076,-0.04084592357288879,-1.2599571596643748,68836.22,-0.4531720081934378,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-1.0308388038090102,1.1059393707275609,-0.7877827519933165,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
9141,0.4249000692764709,-1.6947850032812906,72397.73,0.8056539880279793,-1.3272756113296431,2.0293073205191656,-0.6258635316811727,1.2208073814380647,-1.343098379813124,1.2731058164639333,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1
3369,0.4249000692764709,-0.2936730627378957,2260.89,-0.12394664761739335,1.316699710044148,-1.0058516991026796,-0.6258635316811727,-0.9136950777118021,0.8733431957187622,-0.8537611887871375,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0
9305,0.4249000692764709,-1.6464707984349665,25515.76,-0.8353348222550752,-0.0052879506427475865,1.0175876473118841,2.519179341088539,1.3128187225687828,-0.23701890486489635,1.4378859703686746,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0
3957,0.8906460621258305,0.6726110341885836,72367.44,2.973880143309674,0.6557058797007002,0.005867974104602262,0.9466579047036832,-0.6722896371835622,-0.2944838696174182,-0.5914111980376324,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5500,-0.9723379092716081,1.6388951311150628,57937.88,0.04495217365014902,1.9776935403875957,1.0175876473118841,-0.6258635316811727,1.1724966432418074,-0.5267190837923441,0.9595095930050492,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
8129,-0.5065919164222484,-1.4048997742033467,85647.87,0.1110572033241004,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1.4128983676925406,-0.5277647058207883,1.3227192276754225,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
2137,-0.5065919164222484,-1.4532139790496708,25895.26,-0.5064206311456739,-1.3272756113296431,0.005867974104602262,-0.6258635316811727,-0.9898134408101436,-0.7607660884753538,-1.041050635421319,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
4679,0.4249000692764709,0.5276684196496116,27647.13,-0.281539868954322,0.6557058797007002,2.0293073205191656,-0.6258635316811727,-0.9307840435827274,-0.293720029917352,-1.0068828715874778,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
507,0.4249000692764709,-0.2453588578915717,4803.58,-0.22876926782989668,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,-0.812380876562118,-1.4012191056057117,-1.020020477929749,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
603,-0.9723379092716081,0.9624962632665273,55081.63,-0.5240045461884874,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,-0.6937587394622714,-0.46913351154571736,-0.8191923693148042,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1
8136,-0.04084592357288879,-1.066700340279079,44622.42,-0.4617463063693249,0.986202794872424,0.005867974104602262,0.9466579047036832,1.0951435656559592,-0.4691330225020069,1.0456699440049457,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
3044,2.7536300335232693,1.4456383117297669,24875.19,-0.22914444176429644,0.986202794872424,0.005867974104602262,-0.6258635316811727,-0.9731473669203293,-1.2840661464077232,-1.0113847061537093,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
202,-0.5065919164222484,-0.8734435208937832,16440.05,0.28908837798702747,1.316699710044148,0.005867974104602262,-0.6258635316811727,-0.8371348719130859,1.629815382424017,-0.5966819151242158,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0
9854,0.4249000692764709,0.8175536487275554,23705.78,0.34965966530045717,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,1.2571922783426497,-0.23659273820296906,1.3285638296570152,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
8042,-0.5065919164222484,-0.6318724966621634,44406.69,-1.6041992905359652,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,1.2798031197616007,-1.866209340844136,1.0401548366918867,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
3604,0.8906460621258305,-0.2453588578915717,31889.03,1.4247232896619255,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,-0.8787321749486737,-1.2265220031497068,-0.7369350941262734,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0
3323,0.4249000692764709,-0.7768151112011352,62238.79,0.6774393983975605,1.316699710044148,-1.0058516991026796,-0.6258635316811727,-1.2420855260896362,2.154637716987908,-1.1464294843323595,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
97,3.6851220192219887,-1.4532139790496708,64816.84,-1.5896591407897014,0.6557058797007002,0.005867974104602262,0.9466579047036832,-0.8149942242027054,0.3460540548161849,-0.6569729635856485,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
9800,-0.5065919164222484,0.8175536487275554,17043.47,-1.1800702669589707,-2.3187663568448147,-1.0058516991026796,0.9466579047036832,1.3658806608711878,-0.8766624615033464,1.1544481972737353,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
8827,3.6851220192219887,0.6242968293422596,7974.41,-0.5539643685307355,0.6557058797007002,2.0293073205191656,0.9466579047036832,0.989551802284401,-0.29397386689085003,0.944484247686101,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
841,-0.5065919164222484,-0.4869298821231915,6169.09,-0.8961191390080727,0.6557058797007002,0.005867974104602262,-0.6258635316811727,-0.6357303364794268,-0.5278193157017836,-0.7598108449751118,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
9454,0.8906460621258305,-0.05210203850627586,49513.67,0.4452216231017902,0.986202794872424,-1.0058516991026796,-0.6258635316811727,0.5950384372338776,-0.5281699134665545,0.7167966890528199,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
3210,-0.9723379092716081,-0.8251293160474592,22140.82,0.9856685488064237,-0.6662817809861953,0.005867974104602262,2.519179341088539,-1.0419193149663781,-1.2833814852131522,-1.1554708818850385,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
5640,-0.04084592357288879,0.3827258051106398,14976.0,-0.5727995302746082,0.3252089645289763,0.005867974104602262,0.9466579047036832,1.315990601522079,0.28771801006424386,1.4304619771336544,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
819,-0.04084592357288879,0.9624962632665273,41717.46,-0.8257317097809961,-0.6662817809861953,1.0175876473118841,-0.6258635316811727,-1.2480587296062458,1.3979016795569905,-1.1839698801983385,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
9263,-0.5065919164222484,0.7692394438812314,40374.09,-0.7977196086944673,-0.6662817809861953,-1.0058516991026796,0.9466579047036832,0.622223107681226,-0.5278182677509756,0.4878295205688947,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
7956,-0.04084592357288879,1.107438877805499,28039.99,-0.6627953854350336,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1.351868723918805,1.0446715089317231,1.292095282752571,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0
348,0.4249000692764709,0.14115478087901998,27978.78,1.335046225267823,-0.6662817809861953,2.0293073205191656,-0.6258635316811727,-1.2572781301039013,-0.46877355208706134,-1.2926699942000672,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0
4920,-0.5065919164222484,-1.115014545125403,58621.81,0.6086460795949412,-0.3357848658144715,0.005867974104602262,0.9466579047036832,-1.1953435575471492,-0.3526055502096308,-1.328999304875747,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
2143,-0.9723379092716081,0.6726110341885836,50160.82,-0.5428630785739005,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,-0.8075216582259995,-1.0509553111132093,-1.0125937760003096,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
7231,-0.9723379092716081,-1.6947850032812906,87721.54,-2.2904795167841683,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,1.3882403841757966,-1.2254344630889422,1.3276005567823959,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
8090,1.3563920549751902,-0.7768151112011352,66230.63,-0.8482137433982422,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0.205936970099376,-0.8193954430145611,0.14544933091833628,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
6127,0.4249000692764709,-0.19704465304524774,5666.72,1.2178762430179613,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0.3400298830689233,-0.5864499510697564,0.19239947497299575,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
6214,-0.5065919164222484,-0.2453588578915717,84378.57,1.402780129649171,0.3252089645289763,-1.0058516991026796,0.9466579047036832,0.7377680736631164,-1.0514676426193512,0.7976135177082666,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
3283,0.4249000692764709,-1.1633287499717269,90839.09,-1.4869804755140812,0.3252089645289763,0.005867974104602262,-0.6258635316811727,-0.7509985256729003,-0.5864499510697564,-0.8575794040716557,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0
7675,-0.9723379092716081,-0.970071930586431,49102.56,-0.8839861347611478,-1.9882694416730908,0.005867974104602262,0.9466579047036832,1.029018568938648,1.0446715089317231,1.0083350752589935,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0
5527,-0.9723379092716081,1.6388951311150628,34209.19,-1.2057061281260917,0.6557058797007002,0.005867974104602262,-0.6258635316811727,1.1770008853228568,-0.6442362874034037,0.9222259130463416,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
4982,0.4249000692764709,-1.6464707984349665,46256.01,-0.7875941676913386,0.6557058797007002,-1.0058516991026796,0.9466579047036832,-1.2060188760121884,-0.8187107818199896,-1.2517115559255119,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
9075,-0.5065919164222484,-0.4386156772768675,22428.29,-0.6975149755679245,1.316699710044148,1.0175876473118841,-0.6258635316811727,1.261761569091872,1.1641448873844142,1.4792992245210392,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0
567,0.8906460621258305,-1.211642954818051,41955.27,0.6817699431927637,-0.9967786961579193,3.0410269937264474,-0.6258635316811727,-1.097308643333459,-0.8187157188326852,-1.135890297290985,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
